TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,PC_30_HIGH,PC_30_LOW,PC_30_MID,ST_UPPER_30_7,ST_LOWER_30_7
SBER,20250130 20:15:00,282.09,282.2,282.09,282.19,3607,282.5,281.33,281.91,,280.441
SBER,20250130 20:20:00,282.2,282.23,282.15,282.15,3209,282.5,281.33,281.91,,280.524
SBER,20250130 20:25:00,282.17,282.2,282.09,282.16,4847,282.5,281.33,281.91,,280.524
SBER,20250130 20:30:00,282.16,282.27,282.1,282.27,5635,282.5,281.33,281.91,,280.564
SBER,20250130 20:35:00,282.27,282.27,282.14,282.25,4380,282.5,281.33,281.91,,280.608
SBER,20250130 20:40:00,282.26,282.26,282.16,282.23,5149,282.5,281.48,281.99,,280.643
SBER,20250130 20:45:00,282.23,282.23,282.13,282.14,4496,282.5,281.61,282.06,,280.643
SBER,20250130 20:50:00,282.14,282.16,282.09,282.1,3653,282.5,281.61,282.06,,280.643
SBER,20250130 20:55:00,282.09,282.14,282.01,282.02,7322,282.5,281.61,282.06,,280.643
SBER,20250130 21:00:00,282.02,282.09,282.01,282.09,1753,282.5,281.61,282.06,,280.643
SBER,20250130 21:05:00,282.09,282.09,282.0,282.06,2833,282.5,281.61,282.06,,280.643
SBER,20250130 21:10:00,282.01,282.09,281.97,282.08,3926,282.5,281.61,282.06,,280.643
SBER,20250130 21:15:00,282.08,282.08,281.95,281.98,2373,282.5,281.61,282.06,,280.643
SBER,20250130 21:20:00,281.98,282.08,281.98,282.03,4607,282.5,281.61,282.06,,280.664
SBER,20250130 21:25:00,282.03,282.03,281.99,282.01,2780,282.5,281.83,282.16,,280.68
SBER,20250130 21:30:00,282.02,282.03,281.99,282.03,2775,282.5,281.83,282.16,,280.715
SBER,20250130 21:35:00,282.02,282.05,281.99,282.05,4382,282.5,281.83,282.16,,280.754
SBER,20250130 21:40:00,282.04,282.19,281.99,282.12,13031,282.39,281.83,282.11,,280.819
SBER,20250130 21:45:00,282.12,282.15,282.01,282.11,4930,282.3,281.83,282.06,,280.819
SBER,20250130 21:50:00,282.11,282.19,282.02,282.06,7956,282.3,281.83,282.06,,280.846
SBER,20250130 21:55:00,282.07,282.12,282.03,282.06,1678,282.3,281.83,282.06,,280.846
SBER,20250130 22:00:00,282.06,282.11,282.0,282.01,7715,282.3,281.92,282.11,,280.846
SBER,20250130 22:05:00,282.0,282.05,282.0,282.02,1376,282.3,281.92,282.11,,280.846
SBER,20250130 22:10:00,282.03,282.04,282.0,282.0,6475,282.3,281.92,282.11,,280.858
SBER,20250130 22:15:00,282.0,282.05,281.86,282.0,13879,282.3,281.86,282.08,,280.858
SBER,20250130 22:20:00,282.01,282.02,281.98,281.99,781,282.3,281.86,282.08,,280.862
SBER,20250130 22:25:00,282.0,282.0,281.97,281.97,2677,282.27,281.86,282.06,,280.877
SBER,20250130 22:30:00,281.98,281.98,281.83,281.93,5499,282.27,281.83,282.05,,280.877
SBER,20250130 22:35:00,281.92,281.93,281.87,281.92,918,282.27,281.83,282.05,,280.877
SBER,20250130 22:40:00,281.92,281.94,281.84,281.93,1340,282.27,281.83,282.05,,280.877
SBER,20250130 22:45:00,281.92,281.92,281.85,281.91,1300,282.27,281.83,282.05,,280.877
SBER,20250130 22:50:00,281.9,281.98,281.8,281.97,9039,282.27,281.8,282.03,,280.877
SBER,20250130 22:55:00,281.97,281.98,281.81,281.95,2979,282.27,281.8,282.03,,280.877
SBER,20250130 23:00:00,281.94,281.95,281.86,281.89,3286,282.27,281.8,282.03,,280.877
SBER,20250130 23:05:00,281.88,281.89,281.81,281.87,3802,282.26,281.8,282.03,,280.877
SBER,20250130 23:10:00,281.87,281.9,281.86,281.89,3536,282.23,281.8,282.02,,280.877
SBER,20250130 23:15:00,281.9,281.9,281.88,281.89,3840,282.19,281.8,282.0,,280.911
SBER,20250130 23:20:00,281.89,281.9,281.88,281.9,1927,282.19,281.8,282.0,,280.939
SBER,20250130 23:25:00,281.9,281.95,281.89,281.9,3337,282.19,281.8,282.0,,280.986
SBER,20250130 23:30:00,281.94,281.94,281.8,281.93,4830,282.19,281.8,282.0,,280.986
SBER,20250130 23:35:00,281.92,281.93,281.84,281.92,1585,282.19,281.8,282.0,,280.986
SBER,20250130 23:40:00,281.92,282.0,281.91,281.97,10006,282.19,281.8,282.0,,281.04
SBER,20250130 23:45:00,281.97,282.0,281.93,281.97,8392,282.19,281.8,282.0,,281.064
SBER,20250131 07:00:00,281.83,282.1,281.72,282.04,8351,282.19,281.72,281.96,,281.064
SBER,20250131 07:05:00,282.09,282.3,282.0,282.29,2976,282.3,281.72,282.01,,281.152
SBER,20250131 07:10:00,282.29,282.3,282.1,282.18,5278,282.3,281.72,282.01,,281.189
SBER,20250131 07:15:00,282.14,282.18,281.91,281.92,4159,282.3,281.72,282.01,,281.189
SBER,20250131 07:20:00,281.92,282.19,281.91,282.19,2780,282.3,281.72,282.01,,281.189
SBER,20250131 07:25:00,282.19,282.19,282.02,282.19,1154,282.3,281.72,282.01,,281.189
SBER,20250131 07:30:00,282.19,282.27,282.14,282.2,1046,282.3,281.72,282.01,,281.189
SBER,20250131 07:35:00,282.27,282.27,282.2,282.27,820,282.3,281.72,282.01,,281.189
SBER,20250131 07:40:00,282.2,282.27,282.2,282.2,946,282.3,281.72,282.01,,281.203
SBER,20250131 07:45:00,282.26,282.26,282.2,282.26,1441,282.3,281.72,282.01,,281.219
SBER,20250131 07:50:00,282.25,282.27,282.2,282.2,824,282.3,281.72,282.01,,281.241
SBER,20250131 07:55:00,282.22,282.27,282.2,282.27,895,282.3,281.72,282.01,,281.258
SBER,20250131 08:00:00,282.26,282.34,282.14,282.33,4359,282.34,281.72,282.03,,281.258
SBER,20250131 08:05:00,282.23,282.32,282.21,282.32,274,282.34,281.72,282.03,,281.279
SBER,20250131 08:10:00,282.32,282.39,282.26,282.39,2335,282.39,281.72,282.06,,281.342
SBER,20250131 08:15:00,282.38,282.46,282.32,282.46,2198,282.46,281.72,282.09,,281.407
SBER,20250131 08:20:00,282.45,282.5,282.41,282.5,3987,282.5,281.72,282.11,,281.483
SBER,20250131 08:25:00,282.49,282.6,282.44,282.59,4585,282.6,281.72,282.16,,281.543
SBER,20250131 08:30:00,282.59,282.59,282.5,282.5,2414,282.6,281.72,282.16,,281.58
SBER,20250131 08:35:00,282.5,282.56,282.33,282.53,2501,282.6,281.72,282.16,,281.58
SBER,20250131 08:40:00,282.54,282.54,282.5,282.54,2070,282.6,281.72,282.16,,281.58
SBER,20250131 08:45:00,282.54,282.54,282.49,282.5,1060,282.6,281.72,282.16,,281.58
SBER,20250131 08:50:00,282.49,282.5,282.31,282.31,2008,282.6,281.72,282.16,,281.58
SBER,20250131 08:55:00,282.29,282.48,282.22,282.25,7031,282.6,281.72,282.16,,281.58
SBER,20250131 09:00:00,282.25,282.4,282.24,282.32,15364,282.6,281.72,282.16,,281.58
SBER,20250131 09:05:00,282.33,282.4,282.32,282.35,3629,282.6,281.72,282.16,,281.58
SBER,20250131 09:10:00,282.4,282.4,282.3,282.31,2542,282.6,281.72,282.16,,281.58
SBER,20250131 09:15:00,282.31,282.37,282.28,282.37,2372,282.6,281.72,282.16,,281.58
SBER,20250131 09:20:00,282.37,282.4,282.3,282.36,4332,282.6,281.72,282.16,,281.58
SBER,20250131 09:25:00,282.37,282.52,282.36,282.51,15399,282.6,281.72,282.16,,281.58
SBER,20250131 09:30:00,282.52,282.53,282.39,282.42,4324,282.6,281.91,282.26,,281.58
SBER,20250131 09:35:00,282.42,282.5,282.36,282.49,2838,282.6,281.91,282.26,,281.58
SBER,20250131 09:40:00,282.49,282.49,282.4,282.48,4240,282.6,281.91,282.26,,281.58
SBER,20250131 09:45:00,282.48,282.6,282.47,282.59,11562,282.6,281.91,282.26,,281.594
SBER,20250131 09:50:00,282.59,282.77,282.57,282.72,15040,282.77,282.02,282.4,,281.713
SBER,20250131 09:55:00,282.71,282.73,282.55,282.67,8790,282.77,282.14,282.46,,281.713
SBER,20250131 10:00:00,282.65,282.83,282.13,282.16,56994,282.83,282.13,282.48,,281.713
SBER,20250131 10:05:00,282.2,282.87,282.2,282.74,34979,282.87,282.13,282.5,,281.713
SBER,20250131 10:10:00,282.74,283.12,282.7,283.01,95380,283.12,282.13,282.62,,281.713
SBER,20250131 10:15:00,283.01,283.14,282.9,282.91,80862,283.14,282.13,282.64,,281.723
SBER,20250131 10:20:00,282.91,283.35,282.9,283.01,53414,283.35,282.13,282.74,,281.766
SBER,20250131 10:25:00,283.02,283.5,282.91,283.45,95462,283.5,282.13,282.82,,281.766
SBER,20250131 10:30:00,283.44,283.45,283.23,283.3,48724,283.5,282.13,282.82,,281.886
SBER,20250131 10:35:00,283.29,283.59,283.29,283.5,37210,283.59,282.13,282.86,,281.964
SBER,20250131 10:40:00,283.5,283.5,283.3,283.31,12934,283.59,282.13,282.86,,281.964
SBER,20250131 10:45:00,283.33,283.48,283.22,283.47,19329,283.59,282.13,282.86,,281.964
SBER,20250131 10:50:00,283.48,283.5,283.37,283.45,25413,283.59,282.13,282.86,,281.969
SBER,20250131 10:55:00,283.45,283.49,283.3,283.49,44612,283.59,282.13,282.86,,281.969
SBER,20250131 11:00:00,283.47,283.54,283.43,283.5,40306,283.59,282.13,282.86,,282.047
SBER,20250131 11:05:00,283.5,283.53,283.3,283.38,25327,283.59,282.13,282.86,,282.047
SBER,20250131 11:10:00,283.34,283.5,283.3,283.5,12203,283.59,282.13,282.86,,282.047
SBER,20250131 11:15:00,283.5,283.53,283.32,283.5,120580,283.59,282.13,282.86,,282.047
SBER,20250131 11:20:00,283.49,283.98,283.46,283.98,83744,283.98,282.13,283.06,,282.203
SBER,20250131 11:25:00,283.98,284.11,283.72,283.8,101132,284.11,282.13,283.12,,282.358
SBER,20250131 11:30:00,283.77,283.9,283.31,283.64,50451,284.11,282.13,283.12,,282.358
SBER,20250131 11:35:00,283.63,283.9,283.6,283.89,25768,284.11,282.13,283.12,,282.358
SBER,20250131 11:40:00,283.87,283.9,283.72,283.72,11721,284.11,282.13,283.12,,282.358
SBER,20250131 11:45:00,283.72,283.72,283.3,283.34,48121,284.11,282.13,283.12,,282.358
SBER,20250131 11:50:00,283.35,283.4,283.3,283.35,27426,284.11,282.13,283.12,,282.358
SBER,20250131 11:55:00,283.35,283.36,282.38,282.49,87391,284.11,282.13,283.12,,282.358
SBER,20250131 12:00:00,282.49,282.5,282.45,282.49,50142,284.11,282.13,283.12,,282.358
SBER,20250131 12:05:00,282.49,282.5,282.45,282.49,45411,284.11,282.13,283.12,,282.358
SBER,20250131 12:10:00,282.5,282.83,282.49,282.79,106485,284.11,282.13,283.12,,282.358
SBER,20250131 12:15:00,282.78,282.78,282.49,282.5,42449,284.11,282.13,283.12,,282.358
SBER,20250131 12:20:00,282.5,282.92,282.49,282.71,17460,284.11,282.13,283.12,,282.358
SBER,20250131 12:25:00,282.72,282.87,282.56,282.87,18970,284.11,282.13,283.12,,282.358
SBER,20250131 12:30:00,282.87,282.9,282.62,282.68,43350,284.11,282.2,283.15,,282.358
SBER,20250131 12:35:00,282.67,282.8,282.64,282.78,9690,284.11,282.38,283.24,,282.358
SBER,20250131 12:40:00,282.78,282.8,282.71,282.8,9183,284.11,282.38,283.24,,282.358
SBER,20250131 12:45:00,282.8,282.99,282.77,282.98,18832,284.11,282.38,283.24,,282.358
SBER,20250131 12:50:00,282.98,283.12,282.96,283.1,16652,284.11,282.38,283.24,,282.358
SBER,20250131 12:55:00,283.1,283.12,283.07,283.09,17481,284.11,282.38,283.24,,282.358
SBER,20250131 13:00:00,283.1,283.3,283.07,283.28,27597,284.11,282.38,283.24,,282.358
SBER,20250131 13:05:00,283.28,283.39,283.27,283.36,18316,284.11,282.38,283.24,,282.358
SBER,20250131 13:10:00,283.36,283.4,283.33,283.39,10768,284.11,282.38,283.24,,282.358
SBER,20250131 13:15:00,283.4,283.4,283.39,283.4,9399,284.11,282.38,283.24,,282.358
SBER,20250131 13:20:00,283.39,283.46,283.39,283.39,18637,284.11,282.38,283.24,,282.358
SBER,20250131 13:25:00,283.4,283.42,283.39,283.42,10447,284.11,282.38,283.24,,282.358
SBER,20250131 13:30:00,283.41,283.47,283.39,283.39,22315,284.11,282.38,283.24,,282.358
SBER,20250131 13:35:00,283.39,283.4,283.03,283.19,35648,284.11,282.38,283.24,,282.358
SBER,20250131 13:40:00,283.15,283.3,283.04,283.25,6947,284.11,282.38,283.24,,282.358
SBER,20250131 13:45:00,283.25,283.3,282.9,282.97,13079,284.11,282.38,283.24,,282.358
SBER,20250131 13:50:00,282.97,283.4,282.95,283.34,11140,284.11,282.38,283.24,,282.358
SBER,20250131 13:55:00,283.34,283.37,283.15,283.15,9617,283.9,282.38,283.14,,282.358
SBER,20250131 14:00:00,283.15,283.2,283.11,283.18,6903,283.9,282.38,283.14,,282.358
SBER,20250131 14:05:00,283.16,283.18,283.15,283.18,5095,283.9,282.38,283.14,,282.358
SBER,20250131 14:10:00,283.18,283.49,283.17,283.47,31055,283.72,282.38,283.05,,282.358
SBER,20250131 14:15:00,283.47,283.5,282.98,282.99,117341,283.5,282.38,282.94,,282.358
SBER,20250131 14:20:00,282.99,283.39,282.98,283.37,13337,283.5,282.38,282.94,,282.358
SBER,20250131 14:25:00,283.34,283.47,283.3,283.4,9774,283.5,282.45,282.98,,282.358
SBER,20250131 14:30:00,283.39,283.4,282.98,283.0,17435,283.5,282.45,282.98,,282.358
SBER,20250131 14:35:00,283.0,283.37,282.99,283.33,8594,283.5,282.49,283.0,,282.358
SBER,20250131 14:40:00,283.33,283.43,283.13,283.43,7241,283.5,282.49,283.0,,282.358
SBER,20250131 14:45:00,283.42,283.5,283.42,283.49,29305,283.5,282.49,283.0,,282.358
SBER,20250131 14:50:00,283.5,283.5,283.36,283.42,13871,283.5,282.56,283.03,,282.358
SBER,20250131 14:55:00,283.4,283.49,283.4,283.45,4199,283.5,282.62,283.06,,282.358
SBER,20250131 15:00:00,283.45,283.5,283.42,283.5,10350,283.5,282.64,283.07,,282.358
SBER,20250131 15:05:00,283.5,283.5,283.4,283.41,34361,283.5,282.71,283.1,,282.358
SBER,20250131 15:10:00,283.4,283.5,283.3,283.49,8420,283.5,282.77,283.14,,282.358
SBER,20250131 15:15:00,283.5,283.88,283.49,283.87,36913,283.88,282.9,283.39,,282.358
SBER,20250131 15:20:00,283.87,283.89,283.6,283.77,21873,283.89,282.9,283.4,,282.358
SBER,20250131 15:25:00,283.72,283.75,283.15,283.21,19108,283.89,282.9,283.4,,282.358
SBER,20250131 15:30:00,283.2,283.2,282.98,282.99,23050,283.89,282.9,283.4,,282.358
SBER,20250131 15:35:00,282.98,283.0,282.88,282.88,51321,283.89,282.88,283.38,,282.358
SBER,20250131 15:40:00,282.89,282.9,282.48,282.48,36163,283.89,282.48,283.18,,282.358
SBER,20250131 15:45:00,282.48,282.49,282.12,282.13,59016,283.89,282.12,283.0,284.05,
SBER,20250131 15:50:00,282.13,282.49,282.12,282.47,42986,283.89,282.12,283.0,284.05,
SBER,20250131 15:55:00,282.47,282.56,282.12,282.16,32541,283.89,282.12,283.0,284.05,
SBER,20250131 16:00:00,282.17,282.39,282.04,282.04,53572,283.89,282.04,282.97,284.05,
SBER,20250131 16:05:00,282.04,282.47,282.04,282.17,84692,283.89,282.04,282.97,284.05,
SBER,20250131 16:10:00,282.17,282.54,282.1,282.38,15303,283.89,282.04,282.97,284.05,
SBER,20250131 16:15:00,282.38,282.38,281.86,281.89,107966,283.89,281.86,282.88,284.05,
SBER,20250131 16:20:00,281.88,281.93,281.51,281.73,61977,283.89,281.51,282.7,283.726,
SBER,20250131 16:25:00,281.72,282.04,281.52,281.97,29626,283.89,281.51,282.7,283.726,
SBER,20250131 16:30:00,281.96,282.0,281.62,281.99,15678,283.89,281.51,282.7,283.726,
SBER,20250131 16:35:00,281.99,282.15,281.83,282.1,20884,283.89,281.51,282.7,283.726,
SBER,20250131 16:40:00,282.1,282.14,281.62,282.04,23436,283.89,281.51,282.7,283.726,
SBER,20250131 16:45:00,282.04,282.04,281.52,281.66,21651,283.89,281.51,282.7,283.726,
SBER,20250131 16:50:00,281.67,281.88,281.51,281.7,33371,283.89,281.51,282.7,283.726,
SBER,20250131 16:55:00,281.7,281.95,281.61,281.87,13696,283.89,281.51,282.7,283.726,
SBER,20250131 17:00:00,281.87,282.24,281.76,282.2,15220,283.89,281.51,282.7,283.726,
SBER,20250131 17:05:00,282.18,282.26,282.08,282.26,9826,283.89,281.51,282.7,283.726,
SBER,20250131 17:10:00,282.26,282.26,281.68,282.16,28182,283.89,281.51,282.7,283.726,
SBER,20250131 17:15:00,282.17,282.17,281.51,281.95,44133,283.89,281.51,282.7,283.726,
SBER,20250131 17:20:00,281.94,281.94,281.57,281.62,12619,283.89,281.51,282.7,283.726,
SBER,20250131 17:25:00,281.62,281.92,281.56,281.76,17121,283.89,281.51,282.7,283.726,
SBER,20250131 17:30:00,281.75,281.76,281.51,281.62,16170,283.89,281.51,282.7,283.726,
SBER,20250131 17:35:00,281.65,281.66,281.51,281.52,27298,283.89,281.51,282.7,283.726,
SBER,20250131 17:40:00,281.51,281.87,281.51,281.87,19997,283.89,281.51,282.7,283.726,
SBER,20250131 17:45:00,281.86,282.0,281.85,282.0,22735,283.89,281.51,282.7,283.726,
SBER,20250131 17:50:00,282.0,282.0,281.95,281.98,11226,283.75,281.51,282.63,283.726,
SBER,20250131 17:55:00,281.98,281.98,281.57,281.64,43366,283.2,281.51,282.36,283.726,
SBER,20250131 18:00:00,281.67,281.72,281.1,281.2,71799,283.0,281.1,282.05,283.708,
SBER,20250131 18:05:00,281.2,281.2,280.8,281.0,53218,282.9,280.8,281.85,283.315,
SBER,20250131 18:10:00,281.0,281.0,280.95,281.0,32608,282.56,280.8,281.68,283.224,
SBER,20250131 18:15:00,281.0,281.58,280.99,281.42,17601,282.56,280.8,281.68,283.224,
SBER,20250131 18:20:00,281.42,281.47,281.29,281.37,12081,282.56,280.8,281.68,283.224,
SBER,20250131 18:25:00,281.36,281.4,281.06,281.08,8021,282.54,280.8,281.67,283.224,
SBER,20250131 18:30:00,281.09,281.44,281.03,281.2,23179,282.54,280.8,281.67,283.224,
SBER,20250131 18:35:00,281.2,281.2,280.88,280.88,55365,282.54,280.8,281.67,283.224,
SBER,20250131 19:05:00,280.9,280.93,280.4,280.43,45994,282.38,280.4,281.39,283.01,
SBER,20250131 19:10:00,280.42,280.79,280.42,280.68,9509,282.26,280.4,281.33,282.958,
SBER,20250131 19:15:00,280.68,280.93,280.47,280.88,15125,282.26,280.4,281.33,282.958,
SBER,20250131 19:20:00,280.87,280.91,280.5,280.61,24103,282.26,280.4,281.33,282.958,
SBER,20250131 19:25:00,280.61,280.77,280.27,280.73,17419,282.26,280.27,281.26,282.955,
SBER,20250131 19:30:00,280.73,280.95,280.72,280.95,10767,282.26,280.27,281.26,282.955,
SBER,20250131 19:35:00,280.95,281.27,280.94,281.26,13835,282.26,280.27,281.26,282.955,
SBER,20250131 19:40:00,281.26,281.27,281.06,281.09,8060,282.26,280.27,281.26,282.955,
SBER,20250131 19:45:00,281.09,281.27,281.08,281.23,9114,282.26,280.27,281.26,282.955,
SBER,20250131 19:50:00,281.24,281.24,281.2,281.22,4881,282.26,280.27,281.26,282.955,
SBER,20250131 19:55:00,281.22,281.27,281.21,281.26,9715,282.26,280.27,281.26,282.955,
SBER,20250131 20:00:00,281.27,281.36,281.2,281.27,9038,282.26,280.27,281.26,282.955,
SBER,20250131 20:05:00,281.29,281.32,281.1,281.11,3157,282.17,280.27,281.22,282.955,
SBER,20250131 20:10:00,281.11,281.33,281.1,281.26,2824,282.0,280.27,281.14,282.955,
SBER,20250131 20:15:00,281.25,281.25,281.11,281.11,2314,282.0,280.27,281.14,282.955,
SBER,20250131 20:20:00,281.12,281.14,281.11,281.11,4038,282.0,280.27,281.14,282.955,
SBER,20250131 20:25:00,281.12,281.12,280.9,280.91,6410,282.0,280.27,281.14,282.955,
SBER,20250131 20:30:00,280.9,281.06,280.9,280.93,521,282.0,280.27,281.14,282.955,
SBER,20250131 20:35:00,280.97,281.12,280.91,280.92,943,282.0,280.27,281.14,282.955,
SBER,20250131 20:40:00,280.92,280.92,280.83,280.83,1650,282.0,280.27,281.14,282.8,
SBER,20250131 20:45:00,280.84,280.95,280.8,280.83,6568,281.98,280.27,281.12,282.771,
SBER,20250131 20:50:00,280.83,280.97,280.81,280.87,2212,281.72,280.27,281.0,282.76,
SBER,20250131 20:55:00,280.86,280.94,280.8,280.87,4350,281.58,280.27,280.92,282.711,
SBER,20250131 21:00:00,280.87,280.96,280.87,280.96,897,281.58,280.27,280.92,282.711,
SBER,20250131 21:05:00,280.93,281.06,280.89,281.06,654,281.58,280.27,280.92,282.711,
SBER,20250131 21:10:00,281.05,281.06,280.85,280.95,1708,281.47,280.27,280.87,282.711,
SBER,20250131 21:15:00,280.94,281.04,280.85,280.87,1171,281.44,280.27,280.86,282.7,
SBER,20250131 21:20:00,280.89,281.25,280.86,281.18,17208,281.44,280.27,280.86,282.7,
SBER,20250131 21:25:00,281.15,281.2,281.14,281.18,360,281.36,280.27,280.82,282.7,
SBER,20250131 21:30:00,281.2,281.2,281.07,281.07,1831,281.36,280.27,280.82,282.7,
SBER,20250131 21:35:00,281.06,281.1,281.06,281.07,1416,281.36,280.27,280.82,282.7,
SBER,20250131 21:40:00,281.06,281.13,281.06,281.12,2650,281.36,280.27,280.82,282.7,
SBER,20250131 21:45:00,281.14,281.34,281.13,281.3,5780,281.36,280.27,280.82,282.7,
SBER,20250131 21:50:00,281.3,281.62,281.29,281.61,15122,281.62,280.27,280.94,282.7,
SBER,20250131 21:55:00,281.58,281.65,281.32,281.45,8412,281.65,280.72,281.18,282.7,
SBER,20250131 22:00:00,281.45,281.65,281.42,281.57,2720,281.65,280.8,281.23,282.7,
SBER,20250131 22:05:00,281.54,281.55,281.47,281.48,3167,281.65,280.8,281.23,282.7,
SBER,20250131 22:10:00,281.47,281.47,281.24,281.27,1892,281.65,280.8,281.23,282.7,
SBER,20250131 22:15:00,281.27,281.41,281.25,281.38,2826,281.65,280.8,281.23,282.7,
SBER,20250131 22:20:00,281.34,281.54,281.32,281.43,16213,281.65,280.8,281.23,282.7,
SBER,20250131 22:25:00,281.44,281.44,281.1,281.14,11736,281.65,280.8,281.23,282.7,
SBER,20250131 22:30:00,281.13,281.14,281.1,281.1,2438,281.65,280.8,281.23,282.7,
SBER,20250131 22:35:00,281.11,281.23,281.1,281.18,492,281.65,280.8,281.23,282.7,
SBER,20250131 22:40:00,281.28,281.34,281.28,281.29,129,281.65,280.8,281.23,282.7,
SBER,20250131 22:45:00,281.31,281.33,281.14,281.14,1508,281.65,280.8,281.23,282.7,
SBER,20250131 22:50:00,281.13,281.13,281.05,281.05,6416,281.65,280.8,281.23,282.61,
SBER,20250131 22:55:00,281.06,281.07,281.0,281.01,2149,281.65,280.8,281.23,282.521,
SBER,20250131 23:00:00,281.0,281.0,280.9,280.92,3219,281.65,280.8,281.23,282.412,
SBER,20250131 23:05:00,280.91,281.0,280.91,280.98,1478,281.65,280.8,281.23,282.389,
SBER,20250131 23:10:00,280.98,281.0,280.93,280.99,605,281.65,280.8,281.23,282.368,
SBER,20250131 23:15:00,280.99,280.99,280.85,280.92,5828,281.65,280.8,281.23,282.309,
SBER,20250131 23:20:00,280.87,280.98,280.8,280.94,4432,281.65,280.8,281.23,282.275,
SBER,20250131 23:25:00,280.94,280.94,280.85,280.9,2739,281.65,280.8,281.23,282.254,
SBER,20250131 23:30:00,280.9,280.96,280.8,280.82,5040,281.65,280.8,281.23,282.231,
SBER,20250131 23:35:00,280.82,280.92,280.82,280.84,4512,281.65,280.8,281.23,282.2,
SBER,20250131 23:40:00,280.84,280.92,280.7,280.7,9170,281.65,280.7,281.17,282.147,
SBER,20250131 23:45:00,280.75,280.9,280.7,280.73,8712,281.65,280.7,281.17,282.139,
SBER,20250203 07:00:00,280.21,280.27,279.33,279.75,34286,281.65,279.33,280.49,281.421,
SBER,20250203 07:05:00,279.75,279.81,279.15,279.22,12477,281.65,279.15,280.4,281.201,
SBER,20250203 07:10:00,279.22,279.3,278.59,278.95,29522,281.65,278.59,280.12,280.774,
SBER,20250203 07:15:00,278.99,279.44,278.96,279.38,13329,281.65,278.59,280.12,280.774,
SBER,20250203 07:20:00,279.31,279.43,279.21,279.21,6226,281.65,278.59,280.12,280.774,
SBER,20250203 07:25:00,279.23,279.6,279.2,279.52,12187,281.65,278.59,280.12,280.774,
SBER,20250203 07:30:00,279.54,279.57,279.5,279.54,3318,281.65,278.59,280.12,280.774,
SBER,20250203 07:35:00,279.51,279.54,279.32,279.52,6236,281.65,278.59,280.12,280.774,
SBER,20250203 07:40:00,279.54,279.63,279.52,279.62,4413,281.55,278.59,280.07,280.774,
SBER,20250203 07:45:00,279.63,279.84,279.62,279.79,2886,281.54,278.59,280.06,280.774,
SBER,20250203 07:50:00,279.83,279.94,279.75,279.85,6876,281.54,278.59,280.06,280.774,
SBER,20250203 07:55:00,279.85,279.85,279.75,279.82,1335,281.54,278.59,280.06,280.774,
SBER,20250203 08:00:00,279.82,279.84,279.8,279.8,3015,281.44,278.59,280.02,280.774,
SBER,20250203 08:05:00,279.79,279.8,279.57,279.72,9969,281.34,278.59,279.96,280.774,
SBER,20250203 08:10:00,279.72,279.72,279.58,279.58,1816,281.34,278.59,279.96,280.774,
SBER,20250203 08:15:00,279.62,279.62,279.55,279.55,4044,281.34,278.59,279.96,280.774,
SBER,20250203 08:20:00,279.56,279.59,279.5,279.51,15641,281.33,278.59,279.96,280.774,
SBER,20250203 08:25:00,279.51,279.56,279.3,279.41,4050,281.13,278.59,279.86,280.774,
SBER,20250203 08:30:00,279.35,279.45,279.23,279.43,3506,281.07,278.59,279.83,280.774,
SBER,20250203 08:35:00,279.41,279.44,279.29,279.35,1884,281.0,278.59,279.79,280.774,
SBER,20250203 08:40:00,279.3,279.36,279.28,279.34,2911,281.0,278.59,279.79,280.774,
SBER,20250203 08:45:00,279.34,279.5,279.31,279.5,3507,281.0,278.59,279.79,280.774,
SBER,20250203 08:50:00,279.5,279.84,279.5,279.84,3425,280.99,278.59,279.79,280.774,
SBER,20250203 08:55:00,279.84,279.86,279.68,279.74,3847,280.98,278.59,279.78,280.774,
SBER,20250203 09:00:00,279.74,280.35,279.72,279.89,30065,280.96,278.59,279.77,280.774,
SBER,20250203 09:05:00,279.89,280.19,279.6,279.77,13539,280.96,278.59,279.77,280.774,
SBER,20250203 09:10:00,279.76,279.87,279.66,279.72,2712,280.92,278.59,279.76,280.774,
SBER,20250203 09:15:00,279.72,279.91,279.64,279.75,7292,280.92,278.59,279.76,280.774,
SBER,20250203 09:20:00,279.75,279.88,279.74,279.75,5340,280.9,278.59,279.74,280.774,
SBER,20250203 09:25:00,279.76,279.91,279.71,279.88,9069,280.35,278.59,279.47,280.774,
SBER,20250203 09:30:00,279.82,279.88,279.65,279.65,2993,280.35,278.59,279.47,280.774,
SBER,20250203 09:35:00,279.65,279.75,279.56,279.71,3974,280.35,278.59,279.47,280.774,
SBER,20250203 09:40:00,279.63,279.83,279.63,279.69,1993,280.35,278.96,279.65,280.774,
SBER,20250203 09:45:00,279.69,279.72,279.36,279.47,13028,280.35,279.2,279.77,280.774,
SBER,20250203 09:50:00,279.47,279.72,279.36,279.45,4994,280.35,279.2,279.77,280.774,
SBER,20250203 09:55:00,279.45,279.49,279.38,279.46,4650,280.35,279.23,279.79,280.774,
SBER,20250203 10:00:00,279.46,279.49,278.9,279.3,74624,280.35,278.9,279.62,280.774,
SBER,20250203 10:05:00,279.3,279.4,278.92,279.37,32022,280.35,278.9,279.62,280.774,
